source,destination,gooseid,time,stNum,sqNum,gooseboolean,goosebitstring,label
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58720,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58721,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58722,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58723,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58724,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58725,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58726,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58727,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58728,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58729,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58730,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58731,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58732,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58733,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58734,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58735,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58736,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
